school,vacc,q_high,q_med,q_low,size
Elementary,0.85,21,14,5,7
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,7
Elementary,0.85,21,14,5,4
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,4
Elementary,0.85,21,14,5,6
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,4
Elementary,0.85,21,14,5,4
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,17
Elementary,0.85,21,14,5,4
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,10
Elementary,0.85,21,14,5,7
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,14
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,7
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,4
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,5
Elementary,0.85,21,14,5,5
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,15
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,11
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,13
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,6
Elementary,0.85,21,14,5,28
Elementary,0.85,21,14,5,17
Elementary,0.85,21,14,5,6
Elementary,0.85,21,14,5,6
Elementary,0.85,21,14,5,18
Elementary,0.85,21,14,5,4
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,6
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,25
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,16
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,4
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,8
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,6
Elementary,0.85,21,14,5,5
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,5
Elementary,0.85,21,14,5,7
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,5
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,27
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,4
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,6
Elementary,0.85,21,14,5,9
Elementary,0.85,21,14,5,11
Elementary,0.85,21,14,5,10
Elementary,0.85,21,14,5,4
Elementary,0.85,21,14,5,5
Elementary,0.85,21,14,5,11
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,5
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,7
Elementary,0.85,21,14,5,5
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,8
Elementary,0.85,21,14,5,8
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,7
Elementary,0.85,21,14,5,9
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,5
Elementary,0.85,21,14,5,7
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,5
Elementary,0.85,21,14,5,5
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,7
Elementary,0.85,21,14,5,9
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,4
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,7
Elementary,0.85,21,14,5,24
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,7
Elementary,0.85,21,14,5,12
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,4
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,13
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,9
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,12
Elementary,0.85,21,14,5,13
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,10
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,11
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,6
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,7
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,5
Elementary,0.85,21,14,5,4
Elementary,0.85,21,14,5,8
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,5
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,5
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,4
Elementary,0.85,21,14,5,27
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,4
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,7
Elementary,0.85,21,14,5,5
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,4
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,13
Elementary,0.85,21,14,5,5
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,18
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,5
Elementary,0.85,21,14,5,4
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,4
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,10
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,25
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,25
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,10
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,11
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,5
Elementary,0.85,21,14,5,26
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,11
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,9
Elementary,0.85,21,14,5,6
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,16
Elementary,0.85,21,14,5,6
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,11
Elementary,0.85,21,14,5,4
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,4
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,4
Elementary,0.85,21,14,5,6
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,8
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,4
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,4
Elementary,0.85,21,14,5,5
Elementary,0.85,21,14,5,6
Elementary,0.85,21,14,5,7
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,10
Elementary,0.85,21,14,5,14
Elementary,0.85,21,14,5,4
Elementary,0.85,21,14,5,4
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,9
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,4
Elementary,0.85,21,14,5,6
Elementary,0.85,21,14,5,11
Elementary,0.85,21,14,5,26
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,24
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,4
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,4
Elementary,0.85,21,14,5,4
Elementary,0.85,21,14,5,8
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,5
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,4
Elementary,0.85,21,14,5,9
Elementary,0.85,21,14,5,5
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,5
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,11
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,9
Elementary,0.85,21,14,5,14
Elementary,0.85,21,14,5,8
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,6
Elementary,0.85,21,14,5,8
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,5
Elementary,0.85,21,14,5,28
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,7
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,31
Elementary,0.85,21,14,5,5
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,5
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,6
Elementary,0.85,21,14,5,6
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,9
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,4
Elementary,0.85,21,14,5,6
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,20
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,6
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,4
Elementary,0.85,21,14,5,7
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,30
Elementary,0.85,21,14,5,8
Elementary,0.85,21,14,5,7
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,5
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,5
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,6
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,7
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,7
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,5
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,7
Elementary,0.85,21,14,5,8
Elementary,0.85,21,14,5,4
Elementary,0.85,21,14,5,7
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,6
Elementary,0.85,21,14,5,10
Elementary,0.85,21,14,5,7
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,6
Elementary,0.85,21,14,5,7
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,10
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,4
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,7
Elementary,0.85,21,14,5,4
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,8
Elementary,0.85,21,14,5,12
Elementary,0.85,21,14,5,6
Elementary,0.85,21,14,5,10
Elementary,0.85,21,14,5,26
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,6
Elementary,0.85,21,14,5,7
Elementary,0.85,21,14,5,5
Elementary,0.85,21,14,5,6
Elementary,0.85,21,14,5,7
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,15
Elementary,0.85,21,14,5,7
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,7
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,6
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,7
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,4
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,4
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,9
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,19
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,8
Elementary,0.85,21,14,5,6
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,10
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,9
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,10
Elementary,0.85,21,14,5,5
Elementary,0.85,21,14,5,6
Elementary,0.85,21,14,5,15
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,7
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,6
Elementary,0.85,21,14,5,12
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,14
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,11
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,4
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,7
Elementary,0.85,21,14,5,27
Elementary,0.85,21,14,5,4
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,6
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,4
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,10
Elementary,0.85,21,14,5,10
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,6
Elementary,0.85,21,14,5,6
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,8
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,10
Elementary,0.85,21,14,5,10
Elementary,0.85,21,14,5,10
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,10
Elementary,0.85,21,14,5,26
Elementary,0.85,21,14,5,5
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,7
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,10
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,26
Elementary,0.85,21,14,5,6
Elementary,0.85,21,14,5,5
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,6
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,6
Elementary,0.85,21,14,5,10
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,7
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,8
Elementary,0.85,21,14,5,5
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,5
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,6
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,8
Elementary,0.85,21,14,5,4
Elementary,0.85,21,14,5,12
Elementary,0.85,21,14,5,6
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,25
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,4
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,9
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,22
Elementary,0.85,21,14,5,8
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,4
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,13
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,9
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,4
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,11
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,5
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,12
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,7
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,4
Elementary,0.85,21,14,5,4
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,5
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,6
Elementary,0.85,21,14,5,14
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,7
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,6
Elementary,0.85,21,14,5,5
Elementary,0.85,21,14,5,4
Elementary,0.85,21,14,5,7
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,5
Elementary,0.85,21,14,5,10
Elementary,0.85,21,14,5,26
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,10
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,4
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,11
Elementary,0.85,21,14,5,7
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,6
Elementary,0.85,21,14,5,28
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,4
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,4
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,7
Elementary,0.85,21,14,5,5
Elementary,0.85,21,14,5,9
Elementary,0.85,21,14,5,10
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,10
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,4
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,27
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,30
Elementary,0.85,21,14,5,5
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,11
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,4
Elementary,0.85,21,14,5,7
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,6
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,5
Elementary,0.85,21,14,5,8
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,8
Elementary,0.85,21,14,5,10
Elementary,0.85,21,14,5,6
Elementary,0.85,21,14,5,11
Elementary,0.85,21,14,5,7
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,5
Elementary,0.85,21,14,5,5
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,16
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,6
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,10
Elementary,0.85,21,14,5,9
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,8
Elementary,0.85,21,14,5,9
Elementary,0.85,21,14,5,4
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,9
Elementary,0.85,21,14,5,4
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,6
Elementary,0.85,21,14,5,9
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,8
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,6
Elementary,0.85,21,14,5,5
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,10
Elementary,0.85,21,14,5,5
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,5
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,4
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,6
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,7
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,4
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,13
Elementary,0.85,21,14,5,4
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,10
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,5
Elementary,0.85,21,14,5,10
Elementary,0.85,21,14,5,4
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,5
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,14
Elementary,0.85,21,14,5,5
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,6
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,7
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,2
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,5
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,1
Elementary,0.85,21,14,5,3
Elementary,0.85,21,14,5,1
