school,set,strategy,q_high,q_med,q_low,vacc,size
Middle,tiered,21/14/14,21,14,14,0.5,22
Middle,tiered,21/14/14,21,14,14,0.5,3
Middle,tiered,21/14/14,21,14,14,0.5,3
Middle,tiered,21/14/14,21,14,14,0.5,2
Middle,tiered,21/14/14,21,14,14,0.5,122
Middle,tiered,21/14/14,21,14,14,0.5,118
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,12
Middle,tiered,21/14/14,21,14,14,0.5,9
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,103
Middle,tiered,21/14/14,21,14,14,0.5,2
Middle,tiered,21/14/14,21,14,14,0.5,4
Middle,tiered,21/14/14,21,14,14,0.5,10
Middle,tiered,21/14/14,21,14,14,0.5,9
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,4
Middle,tiered,21/14/14,21,14,14,0.5,4
Middle,tiered,21/14/14,21,14,14,0.5,16
Middle,tiered,21/14/14,21,14,14,0.5,6
Middle,tiered,21/14/14,21,14,14,0.5,7
Middle,tiered,21/14/14,21,14,14,0.5,119
Middle,tiered,21/14/14,21,14,14,0.5,2
Middle,tiered,21/14/14,21,14,14,0.5,3
Middle,tiered,21/14/14,21,14,14,0.5,8
Middle,tiered,21/14/14,21,14,14,0.5,3
Middle,tiered,21/14/14,21,14,14,0.5,31
Middle,tiered,21/14/14,21,14,14,0.5,18
Middle,tiered,21/14/14,21,14,14,0.5,25
Middle,tiered,21/14/14,21,14,14,0.5,19
Middle,tiered,21/14/14,21,14,14,0.5,19
Middle,tiered,21/14/14,21,14,14,0.5,5
Middle,tiered,21/14/14,21,14,14,0.5,3
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,13
Middle,tiered,21/14/14,21,14,14,0.5,7
Middle,tiered,21/14/14,21,14,14,0.5,19
Middle,tiered,21/14/14,21,14,14,0.5,36
Middle,tiered,21/14/14,21,14,14,0.5,3
Middle,tiered,21/14/14,21,14,14,0.5,4
Middle,tiered,21/14/14,21,14,14,0.5,10
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,3
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,2
Middle,tiered,21/14/14,21,14,14,0.5,20
Middle,tiered,21/14/14,21,14,14,0.5,5
Middle,tiered,21/14/14,21,14,14,0.5,17
Middle,tiered,21/14/14,21,14,14,0.5,3
Middle,tiered,21/14/14,21,14,14,0.5,4
Middle,tiered,21/14/14,21,14,14,0.5,2
Middle,tiered,21/14/14,21,14,14,0.5,20
Middle,tiered,21/14/14,21,14,14,0.5,18
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,4
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,15
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,4
Middle,tiered,21/14/14,21,14,14,0.5,15
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,17
Middle,tiered,21/14/14,21,14,14,0.5,11
Middle,tiered,21/14/14,21,14,14,0.5,12
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,30
Middle,tiered,21/14/14,21,14,14,0.5,14
Middle,tiered,21/14/14,21,14,14,0.5,118
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,30
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,2
Middle,tiered,21/14/14,21,14,14,0.5,19
Middle,tiered,21/14/14,21,14,14,0.5,119
Middle,tiered,21/14/14,21,14,14,0.5,6
Middle,tiered,21/14/14,21,14,14,0.5,3
Middle,tiered,21/14/14,21,14,14,0.5,38
Middle,tiered,21/14/14,21,14,14,0.5,9
Middle,tiered,21/14/14,21,14,14,0.5,12
Middle,tiered,21/14/14,21,14,14,0.5,2
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,9
Middle,tiered,21/14/14,21,14,14,0.5,4
Middle,tiered,21/14/14,21,14,14,0.5,4
Middle,tiered,21/14/14,21,14,14,0.5,14
Middle,tiered,21/14/14,21,14,14,0.5,13
Middle,tiered,21/14/14,21,14,14,0.5,5
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,8
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,118
Middle,tiered,21/14/14,21,14,14,0.5,100
Middle,tiered,21/14/14,21,14,14,0.5,7
Middle,tiered,21/14/14,21,14,14,0.5,97
Middle,tiered,21/14/14,21,14,14,0.5,7
Middle,tiered,21/14/14,21,14,14,0.5,15
Middle,tiered,21/14/14,21,14,14,0.5,118
Middle,tiered,21/14/14,21,14,14,0.5,29
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,9
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,5
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,3
Middle,tiered,21/14/14,21,14,14,0.5,17
Middle,tiered,21/14/14,21,14,14,0.5,15
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,2
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,22
Middle,tiered,21/14/14,21,14,14,0.5,18
Middle,tiered,21/14/14,21,14,14,0.5,8
Middle,tiered,21/14/14,21,14,14,0.5,7
Middle,tiered,21/14/14,21,14,14,0.5,10
Middle,tiered,21/14/14,21,14,14,0.5,28
Middle,tiered,21/14/14,21,14,14,0.5,2
Middle,tiered,21/14/14,21,14,14,0.5,4
Middle,tiered,21/14/14,21,14,14,0.5,12
Middle,tiered,21/14/14,21,14,14,0.5,3
Middle,tiered,21/14/14,21,14,14,0.5,5
Middle,tiered,21/14/14,21,14,14,0.5,4
Middle,tiered,21/14/14,21,14,14,0.5,24
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,21
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,119
Middle,tiered,21/14/14,21,14,14,0.5,119
Middle,tiered,21/14/14,21,14,14,0.5,15
Middle,tiered,21/14/14,21,14,14,0.5,22
Middle,tiered,21/14/14,21,14,14,0.5,20
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,90
Middle,tiered,21/14/14,21,14,14,0.5,34
Middle,tiered,21/14/14,21,14,14,0.5,5
Middle,tiered,21/14/14,21,14,14,0.5,118
Middle,tiered,21/14/14,21,14,14,0.5,25
Middle,tiered,21/14/14,21,14,14,0.5,7
Middle,tiered,21/14/14,21,14,14,0.5,9
Middle,tiered,21/14/14,21,14,14,0.5,118
Middle,tiered,21/14/14,21,14,14,0.5,6
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,5
Middle,tiered,21/14/14,21,14,14,0.5,4
Middle,tiered,21/14/14,21,14,14,0.5,9
Middle,tiered,21/14/14,21,14,14,0.5,3
Middle,tiered,21/14/14,21,14,14,0.5,3
Middle,tiered,21/14/14,21,14,14,0.5,5
Middle,tiered,21/14/14,21,14,14,0.5,6
Middle,tiered,21/14/14,21,14,14,0.5,24
Middle,tiered,21/14/14,21,14,14,0.5,13
Middle,tiered,21/14/14,21,14,14,0.5,7
Middle,tiered,21/14/14,21,14,14,0.5,10
Middle,tiered,21/14/14,21,14,14,0.5,9
Middle,tiered,21/14/14,21,14,14,0.5,12
Middle,tiered,21/14/14,21,14,14,0.5,4
Middle,tiered,21/14/14,21,14,14,0.5,119
Middle,tiered,21/14/14,21,14,14,0.5,33
Middle,tiered,21/14/14,21,14,14,0.5,120
Middle,tiered,21/14/14,21,14,14,0.5,9
Middle,tiered,21/14/14,21,14,14,0.5,4
Middle,tiered,21/14/14,21,14,14,0.5,3
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,4
Middle,tiered,21/14/14,21,14,14,0.5,5
Middle,tiered,21/14/14,21,14,14,0.5,2
Middle,tiered,21/14/14,21,14,14,0.5,4
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,2
Middle,tiered,21/14/14,21,14,14,0.5,2
Middle,tiered,21/14/14,21,14,14,0.5,118
Middle,tiered,21/14/14,21,14,14,0.5,121
Middle,tiered,21/14/14,21,14,14,0.5,3
Middle,tiered,21/14/14,21,14,14,0.5,10
Middle,tiered,21/14/14,21,14,14,0.5,31
Middle,tiered,21/14/14,21,14,14,0.5,2
Middle,tiered,21/14/14,21,14,14,0.5,5
Middle,tiered,21/14/14,21,14,14,0.5,8
Middle,tiered,21/14/14,21,14,14,0.5,2
Middle,tiered,21/14/14,21,14,14,0.5,3
Middle,tiered,21/14/14,21,14,14,0.5,4
Middle,tiered,21/14/14,21,14,14,0.5,3
Middle,tiered,21/14/14,21,14,14,0.5,118
Middle,tiered,21/14/14,21,14,14,0.5,4
Middle,tiered,21/14/14,21,14,14,0.5,7
Middle,tiered,21/14/14,21,14,14,0.5,15
Middle,tiered,21/14/14,21,14,14,0.5,10
Middle,tiered,21/14/14,21,14,14,0.5,118
Middle,tiered,21/14/14,21,14,14,0.5,14
Middle,tiered,21/14/14,21,14,14,0.5,12
Middle,tiered,21/14/14,21,14,14,0.5,12
Middle,tiered,21/14/14,21,14,14,0.5,5
Middle,tiered,21/14/14,21,14,14,0.5,3
Middle,tiered,21/14/14,21,14,14,0.5,10
Middle,tiered,21/14/14,21,14,14,0.5,12
Middle,tiered,21/14/14,21,14,14,0.5,6
Middle,tiered,21/14/14,21,14,14,0.5,5
Middle,tiered,21/14/14,21,14,14,0.5,16
Middle,tiered,21/14/14,21,14,14,0.5,23
Middle,tiered,21/14/14,21,14,14,0.5,23
Middle,tiered,21/14/14,21,14,14,0.5,11
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,2
Middle,tiered,21/14/14,21,14,14,0.5,11
Middle,tiered,21/14/14,21,14,14,0.5,34
Middle,tiered,21/14/14,21,14,14,0.5,5
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,14
Middle,tiered,21/14/14,21,14,14,0.5,28
Middle,tiered,21/14/14,21,14,14,0.5,5
Middle,tiered,21/14/14,21,14,14,0.5,5
Middle,tiered,21/14/14,21,14,14,0.5,2
Middle,tiered,21/14/14,21,14,14,0.5,118
Middle,tiered,21/14/14,21,14,14,0.5,27
Middle,tiered,21/14/14,21,14,14,0.5,8
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,8
Middle,tiered,21/14/14,21,14,14,0.5,4
Middle,tiered,21/14/14,21,14,14,0.5,9
Middle,tiered,21/14/14,21,14,14,0.5,3
Middle,tiered,21/14/14,21,14,14,0.5,18
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,5
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,26
Middle,tiered,21/14/14,21,14,14,0.5,4
Middle,tiered,21/14/14,21,14,14,0.5,8
Middle,tiered,21/14/14,21,14,14,0.5,14
Middle,tiered,21/14/14,21,14,14,0.5,2
Middle,tiered,21/14/14,21,14,14,0.5,107
Middle,tiered,21/14/14,21,14,14,0.5,2
Middle,tiered,21/14/14,21,14,14,0.5,118
Middle,tiered,21/14/14,21,14,14,0.5,7
Middle,tiered,21/14/14,21,14,14,0.5,3
Middle,tiered,21/14/14,21,14,14,0.5,5
Middle,tiered,21/14/14,21,14,14,0.5,2
Middle,tiered,21/14/14,21,14,14,0.5,7
Middle,tiered,21/14/14,21,14,14,0.5,6
Middle,tiered,21/14/14,21,14,14,0.5,5
Middle,tiered,21/14/14,21,14,14,0.5,2
Middle,tiered,21/14/14,21,14,14,0.5,9
Middle,tiered,21/14/14,21,14,14,0.5,7
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,118
Middle,tiered,21/14/14,21,14,14,0.5,4
Middle,tiered,21/14/14,21,14,14,0.5,5
Middle,tiered,21/14/14,21,14,14,0.5,120
Middle,tiered,21/14/14,21,14,14,0.5,13
Middle,tiered,21/14/14,21,14,14,0.5,4
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,6
Middle,tiered,21/14/14,21,14,14,0.5,2
Middle,tiered,21/14/14,21,14,14,0.5,12
Middle,tiered,21/14/14,21,14,14,0.5,5
Middle,tiered,21/14/14,21,14,14,0.5,120
Middle,tiered,21/14/14,21,14,14,0.5,118
Middle,tiered,21/14/14,21,14,14,0.5,16
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,7
Middle,tiered,21/14/14,21,14,14,0.5,4
Middle,tiered,21/14/14,21,14,14,0.5,119
Middle,tiered,21/14/14,21,14,14,0.5,3
Middle,tiered,21/14/14,21,14,14,0.5,3
Middle,tiered,21/14/14,21,14,14,0.5,119
Middle,tiered,21/14/14,21,14,14,0.5,7
Middle,tiered,21/14/14,21,14,14,0.5,5
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,8
Middle,tiered,21/14/14,21,14,14,0.5,2
Middle,tiered,21/14/14,21,14,14,0.5,6
Middle,tiered,21/14/14,21,14,14,0.5,15
Middle,tiered,21/14/14,21,14,14,0.5,18
Middle,tiered,21/14/14,21,14,14,0.5,2
Middle,tiered,21/14/14,21,14,14,0.5,14
Middle,tiered,21/14/14,21,14,14,0.5,17
Middle,tiered,21/14/14,21,14,14,0.5,20
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,2
Middle,tiered,21/14/14,21,14,14,0.5,119
Middle,tiered,21/14/14,21,14,14,0.5,2
Middle,tiered,21/14/14,21,14,14,0.5,4
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,5
Middle,tiered,21/14/14,21,14,14,0.5,119
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,11
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,2
Middle,tiered,21/14/14,21,14,14,0.5,5
Middle,tiered,21/14/14,21,14,14,0.5,4
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,20
Middle,tiered,21/14/14,21,14,14,0.5,101
Middle,tiered,21/14/14,21,14,14,0.5,44
Middle,tiered,21/14/14,21,14,14,0.5,40
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,34
Middle,tiered,21/14/14,21,14,14,0.5,119
Middle,tiered,21/14/14,21,14,14,0.5,2
Middle,tiered,21/14/14,21,14,14,0.5,4
Middle,tiered,21/14/14,21,14,14,0.5,12
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,2
Middle,tiered,21/14/14,21,14,14,0.5,2
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,119
Middle,tiered,21/14/14,21,14,14,0.5,2
Middle,tiered,21/14/14,21,14,14,0.5,119
Middle,tiered,21/14/14,21,14,14,0.5,5
Middle,tiered,21/14/14,21,14,14,0.5,6
Middle,tiered,21/14/14,21,14,14,0.5,2
Middle,tiered,21/14/14,21,14,14,0.5,6
Middle,tiered,21/14/14,21,14,14,0.5,118
Middle,tiered,21/14/14,21,14,14,0.5,3
Middle,tiered,21/14/14,21,14,14,0.5,5
Middle,tiered,21/14/14,21,14,14,0.5,5
Middle,tiered,21/14/14,21,14,14,0.5,16
Middle,tiered,21/14/14,21,14,14,0.5,4
Middle,tiered,21/14/14,21,14,14,0.5,118
Middle,tiered,21/14/14,21,14,14,0.5,9
Middle,tiered,21/14/14,21,14,14,0.5,7
Middle,tiered,21/14/14,21,14,14,0.5,21
Middle,tiered,21/14/14,21,14,14,0.5,2
Middle,tiered,21/14/14,21,14,14,0.5,5
Middle,tiered,21/14/14,21,14,14,0.5,12
Middle,tiered,21/14/14,21,14,14,0.5,17
Middle,tiered,21/14/14,21,14,14,0.5,6
Middle,tiered,21/14/14,21,14,14,0.5,12
Middle,tiered,21/14/14,21,14,14,0.5,9
Middle,tiered,21/14/14,21,14,14,0.5,119
Middle,tiered,21/14/14,21,14,14,0.5,2
Middle,tiered,21/14/14,21,14,14,0.5,3
Middle,tiered,21/14/14,21,14,14,0.5,5
Middle,tiered,21/14/14,21,14,14,0.5,2
Middle,tiered,21/14/14,21,14,14,0.5,3
Middle,tiered,21/14/14,21,14,14,0.5,3
Middle,tiered,21/14/14,21,14,14,0.5,28
Middle,tiered,21/14/14,21,14,14,0.5,2
Middle,tiered,21/14/14,21,14,14,0.5,18
Middle,tiered,21/14/14,21,14,14,0.5,11
Middle,tiered,21/14/14,21,14,14,0.5,8
Middle,tiered,21/14/14,21,14,14,0.5,4
Middle,tiered,21/14/14,21,14,14,0.5,2
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,120
Middle,tiered,21/14/14,21,14,14,0.5,2
Middle,tiered,21/14/14,21,14,14,0.5,119
Middle,tiered,21/14/14,21,14,14,0.5,2
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,20
Middle,tiered,21/14/14,21,14,14,0.5,2
Middle,tiered,21/14/14,21,14,14,0.5,4
Middle,tiered,21/14/14,21,14,14,0.5,5
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,4
Middle,tiered,21/14/14,21,14,14,0.5,11
Middle,tiered,21/14/14,21,14,14,0.5,3
Middle,tiered,21/14/14,21,14,14,0.5,4
Middle,tiered,21/14/14,21,14,14,0.5,7
Middle,tiered,21/14/14,21,14,14,0.5,107
Middle,tiered,21/14/14,21,14,14,0.5,15
Middle,tiered,21/14/14,21,14,14,0.5,6
Middle,tiered,21/14/14,21,14,14,0.5,3
Middle,tiered,21/14/14,21,14,14,0.5,118
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,8
Middle,tiered,21/14/14,21,14,14,0.5,3
Middle,tiered,21/14/14,21,14,14,0.5,15
Middle,tiered,21/14/14,21,14,14,0.5,2
Middle,tiered,21/14/14,21,14,14,0.5,2
Middle,tiered,21/14/14,21,14,14,0.5,120
Middle,tiered,21/14/14,21,14,14,0.5,8
Middle,tiered,21/14/14,21,14,14,0.5,30
Middle,tiered,21/14/14,21,14,14,0.5,8
Middle,tiered,21/14/14,21,14,14,0.5,30
Middle,tiered,21/14/14,21,14,14,0.5,118
Middle,tiered,21/14/14,21,14,14,0.5,5
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,3
Middle,tiered,21/14/14,21,14,14,0.5,4
Middle,tiered,21/14/14,21,14,14,0.5,118
Middle,tiered,21/14/14,21,14,14,0.5,6
Middle,tiered,21/14/14,21,14,14,0.5,3
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,10
Middle,tiered,21/14/14,21,14,14,0.5,12
Middle,tiered,21/14/14,21,14,14,0.5,119
Middle,tiered,21/14/14,21,14,14,0.5,2
Middle,tiered,21/14/14,21,14,14,0.5,2
Middle,tiered,21/14/14,21,14,14,0.5,6
Middle,tiered,21/14/14,21,14,14,0.5,9
Middle,tiered,21/14/14,21,14,14,0.5,119
Middle,tiered,21/14/14,21,14,14,0.5,2
Middle,tiered,21/14/14,21,14,14,0.5,3
Middle,tiered,21/14/14,21,14,14,0.5,2
Middle,tiered,21/14/14,21,14,14,0.5,10
Middle,tiered,21/14/14,21,14,14,0.5,9
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,119
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,10
Middle,tiered,21/14/14,21,14,14,0.5,13
Middle,tiered,21/14/14,21,14,14,0.5,3
Middle,tiered,21/14/14,21,14,14,0.5,14
Middle,tiered,21/14/14,21,14,14,0.5,10
Middle,tiered,21/14/14,21,14,14,0.5,7
Middle,tiered,21/14/14,21,14,14,0.5,9
Middle,tiered,21/14/14,21,14,14,0.5,27
Middle,tiered,21/14/14,21,14,14,0.5,13
Middle,tiered,21/14/14,21,14,14,0.5,25
Middle,tiered,21/14/14,21,14,14,0.5,6
Middle,tiered,21/14/14,21,14,14,0.5,5
Middle,tiered,21/14/14,21,14,14,0.5,21
Middle,tiered,21/14/14,21,14,14,0.5,15
Middle,tiered,21/14/14,21,14,14,0.5,30
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,25
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,16
Middle,tiered,21/14/14,21,14,14,0.5,8
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,2
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,13
Middle,tiered,21/14/14,21,14,14,0.5,2
Middle,tiered,21/14/14,21,14,14,0.5,34
Middle,tiered,21/14/14,21,14,14,0.5,16
Middle,tiered,21/14/14,21,14,14,0.5,6
Middle,tiered,21/14/14,21,14,14,0.5,11
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,4
Middle,tiered,21/14/14,21,14,14,0.5,9
Middle,tiered,21/14/14,21,14,14,0.5,14
Middle,tiered,21/14/14,21,14,14,0.5,5
Middle,tiered,21/14/14,21,14,14,0.5,11
Middle,tiered,21/14/14,21,14,14,0.5,32
Middle,tiered,21/14/14,21,14,14,0.5,2
Middle,tiered,21/14/14,21,14,14,0.5,9
Middle,tiered,21/14/14,21,14,14,0.5,101
Middle,tiered,21/14/14,21,14,14,0.5,3
Middle,tiered,21/14/14,21,14,14,0.5,119
Middle,tiered,21/14/14,21,14,14,0.5,12
Middle,tiered,21/14/14,21,14,14,0.5,3
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,7
Middle,tiered,21/14/14,21,14,14,0.5,2
Middle,tiered,21/14/14,21,14,14,0.5,14
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,118
Middle,tiered,21/14/14,21,14,14,0.5,7
Middle,tiered,21/14/14,21,14,14,0.5,19
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,2
Middle,tiered,21/14/14,21,14,14,0.5,8
Middle,tiered,21/14/14,21,14,14,0.5,121
Middle,tiered,21/14/14,21,14,14,0.5,16
Middle,tiered,21/14/14,21,14,14,0.5,10
Middle,tiered,21/14/14,21,14,14,0.5,18
Middle,tiered,21/14/14,21,14,14,0.5,33
Middle,tiered,21/14/14,21,14,14,0.5,33
Middle,tiered,21/14/14,21,14,14,0.5,2
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,14
Middle,tiered,21/14/14,21,14,14,0.5,4
Middle,tiered,21/14/14,21,14,14,0.5,5
Middle,tiered,21/14/14,21,14,14,0.5,5
Middle,tiered,21/14/14,21,14,14,0.5,4
Middle,tiered,21/14/14,21,14,14,0.5,2
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,7
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,6
Middle,tiered,21/14/14,21,14,14,0.5,3
Middle,tiered,21/14/14,21,14,14,0.5,4
Middle,tiered,21/14/14,21,14,14,0.5,14
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,2
Middle,tiered,21/14/14,21,14,14,0.5,26
Middle,tiered,21/14/14,21,14,14,0.5,118
Middle,tiered,21/14/14,21,14,14,0.5,11
Middle,tiered,21/14/14,21,14,14,0.5,8
Middle,tiered,21/14/14,21,14,14,0.5,3
Middle,tiered,21/14/14,21,14,14,0.5,3
Middle,tiered,21/14/14,21,14,14,0.5,104
Middle,tiered,21/14/14,21,14,14,0.5,10
Middle,tiered,21/14/14,21,14,14,0.5,12
Middle,tiered,21/14/14,21,14,14,0.5,17
Middle,tiered,21/14/14,21,14,14,0.5,11
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,11
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,3
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,31
Middle,tiered,21/14/14,21,14,14,0.5,119
Middle,tiered,21/14/14,21,14,14,0.5,11
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,5
Middle,tiered,21/14/14,21,14,14,0.5,119
Middle,tiered,21/14/14,21,14,14,0.5,102
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,8
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,2
Middle,tiered,21/14/14,21,14,14,0.5,2
Middle,tiered,21/14/14,21,14,14,0.5,2
Middle,tiered,21/14/14,21,14,14,0.5,8
Middle,tiered,21/14/14,21,14,14,0.5,118
Middle,tiered,21/14/14,21,14,14,0.5,3
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,3
Middle,tiered,21/14/14,21,14,14,0.5,11
Middle,tiered,21/14/14,21,14,14,0.5,6
Middle,tiered,21/14/14,21,14,14,0.5,24
Middle,tiered,21/14/14,21,14,14,0.5,119
Middle,tiered,21/14/14,21,14,14,0.5,2
Middle,tiered,21/14/14,21,14,14,0.5,12
Middle,tiered,21/14/14,21,14,14,0.5,1
Middle,tiered,21/14/14,21,14,14,0.5,4
Middle,tiered,21/14/14,21,14,14,0.5,17
Middle,tiered,21/14/14,21,14,14,0.5,12
Middle,tiered,21/14/14,21,14,14,0.5,6
Middle,tiered,21/14/14,21,14,14,0.5,11
